rh.aparc.area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
28756,1087.0,998.0,2207.0,1630.0,582.0,2961.0,6371.0,3572.0,872.0,4564.0,2658.0,2646.0,1983.0,3855.0,583.0,2295.0,1574.0,932.0,1891.0,1374.0,4934.0,1423.0,4708.0,4925.0,857.0,6338.0,8255.0,7261.0,4198.0,4379.0,275.0,776.0,449.0,2452.0,95865.1,1180597.0,1606261.527834
28757,938.0,718.0,1837.0,1446.0,543.0,3096.0,6417.0,3163.0,927.0,4928.0,2935.0,2947.0,2326.0,3665.0,621.0,1705.0,1660.0,1031.0,2010.0,1555.0,4423.0,1360.0,4282.0,3647.0,639.0,6330.0,7157.0,5725.0,4035.0,4155.0,380.0,527.0,392.0,2558.0,90077.1,1155117.0,1453981.023253
28758,860.0,655.0,2644.0,2308.0,422.0,3328.0,6390.0,3738.0,1116.0,6657.0,2937.0,4069.0,2202.0,4087.0,679.0,1700.0,1605.0,931.0,1771.0,2130.0,4353.0,1052.0,4961.0,4351.0,626.0,6339.0,8275.0,5928.0,4342.0,4048.0,321.0,533.0,391.0,2115.0,97865.0,1209205.0,1542737.657757
28759,969.0,565.0,2507.0,1161.0,428.0,3033.0,6406.0,3354.0,868.0,5760.0,2827.0,3587.0,2132.0,3784.0,823.0,1452.0,1561.0,947.0,1597.0,1397.0,4022.0,1041.0,5085.0,3369.0,497.0,5633.0,7419.0,4394.0,4002.0,3499.0,297.0,371.0,385.0,2017.0,87187.9,1116453.0,1347341.994383
28760,1267.0,885.0,2739.0,1659.0,647.0,4122.0,7277.0,4611.0,1025.0,4917.0,2876.0,2954.0,2490.0,4565.0,759.0,1852.0,1694.0,837.0,1729.0,1499.0,4375.0,1400.0,5524.0,3935.0,789.0,7104.0,8674.0,6734.0,4311.0,4745.0,431.0,580.0,362.0,2394.0,101763.0,1317958.0,1775619.251524
28761,916.0,794.0,2269.0,1586.0,481.0,2935.0,6566.0,3099.0,972.0,5392.0,2362.0,3089.0,1739.0,3856.0,631.0,1736.0,1278.0,934.0,1486.0,1405.0,3719.0,1326.0,5104.0,4121.0,453.0,6214.0,7265.0,6841.0,3981.0,3547.0,366.0,382.0,339.0,1791.0,88975.5,1115641.0,1487698.469655
28762,1187.0,1184.0,2661.0,2000.0,546.0,3992.0,6749.0,4670.0,1302.0,6376.0,3453.0,4053.0,2250.0,4624.0,811.0,1509.0,1932.0,1182.0,2045.0,2159.0,4904.0,1722.0,5584.0,5122.0,906.0,7678.0,7987.0,6982.0,4253.0,4109.0,447.0,716.0,419.0,2965.0,108478.0,1381043.0,1691182.96169
28763,881.0,707.0,2074.0,1541.0,311.0,2747.0,5131.0,3426.0,854.0,4856.0,2635.0,3207.0,2005.0,3697.0,581.0,1382.0,1500.0,921.0,1557.0,1670.0,3854.0,1176.0,4360.0,3753.0,561.0,5320.0,6185.0,5127.0,3563.0,3794.0,318.0,506.0,324.0,2099.0,82626.1,1050174.0,1278665.608104
28764,850.0,600.0,2013.0,1495.0,584.0,2848.0,6263.0,2518.0,952.0,4370.0,2376.0,2548.0,2047.0,2976.0,785.0,1367.0,1666.0,806.0,2008.0,1130.0,3230.0,1195.0,4083.0,3244.0,486.0,6524.0,7909.0,3963.0,3678.0,2685.0,337.0,707.0,381.0,2297.0,80920.7,1024884.0,1603274.143
28765,964.0,864.0,2121.0,1542.0,565.0,3678.0,6793.0,4276.0,1123.0,5097.0,3054.0,2678.0,2094.0,4093.0,676.0,1588.0,1821.0,825.0,1925.0,1314.0,4175.0,1338.0,4953.0,4688.0,633.0,6699.0,7994.0,6304.0,4208.0,4792.0,321.0,647.0,435.0,2438.0,96719.3,1153454.0,1512707.12276
28766,932.0,1055.0,2483.0,1989.0,817.0,3914.0,6142.0,4850.0,1531.0,6673.0,3126.0,3718.0,2477.0,4859.0,733.0,2247.0,1679.0,1100.0,2150.0,1894.0,5744.0,1753.0,5994.0,5130.0,933.0,8414.0,11291.0,6423.0,5434.0,6967.0,437.0,754.0,583.0,3237.0,117461.0,1455921.0,1897717.647114
28767,1027.0,714.0,2363.0,1632.0,481.0,3960.0,6981.0,4865.0,1100.0,5973.0,2995.0,3151.0,2234.0,4951.0,745.0,2122.0,1668.0,964.0,1525.0,1352.0,4973.0,1392.0,5265.0,4065.0,743.0,7263.0,8659.0,5973.0,4337.0,4908.0,449.0,482.0,440.0,2261.0,102014.0,1333034.0,1581978.763331
28768,962.0,913.0,2325.0,1721.0,440.0,3964.0,6207.0,4091.0,1037.0,6187.0,3016.0,3986.0,2239.0,3929.0,841.0,1907.0,1399.0,1079.0,1672.0,1825.0,4894.0,1486.0,4782.0,4866.0,728.0,7582.0,7518.0,7488.0,3924.0,4425.0,385.0,568.0,381.0,2917.0,101684.0,1301030.0,1674497.593927
28769,804.0,704.0,1932.0,1437.0,297.0,2619.0,5485.0,2714.0,730.0,3990.0,1996.0,2604.0,1616.0,2858.0,520.0,1634.0,1267.0,777.0,1586.0,1273.0,4044.0,1205.0,4598.0,3569.0,463.0,4820.0,6013.0,5008.0,3196.0,3532.0,405.0,492.0,339.0,1943.0,76470.7,982821.0,1270527.250846
28770,1241.0,812.0,2584.0,1692.0,531.0,3194.0,6237.0,3377.0,1085.0,5919.0,2690.0,3178.0,2283.0,3735.0,616.0,1663.0,1321.0,909.0,1408.0,1376.0,4077.0,1403.0,5203.0,4287.0,680.0,6216.0,7403.0,5500.0,4160.0,4799.0,329.0,515.0,330.0,2510.0,93261.5,1184054.0,1480834.264995
28771,1298.0,1074.0,2633.0,2167.0,509.0,4264.0,7781.0,3914.0,998.0,7104.0,3099.0,4003.0,2449.0,4349.0,684.0,2144.0,1465.0,1093.0,1917.0,2132.0,5120.0,1528.0,5731.0,5357.0,902.0,5964.0,8691.0,6933.0,4189.0,3900.0,369.0,603.0,367.0,2367.0,107095.0,1314499.0,1697240.017898
28772,1308.0,565.0,2556.0,2165.0,532.0,3826.0,6337.0,4010.0,967.0,6870.0,3105.0,4100.0,2344.0,4753.0,738.0,1621.0,1665.0,1043.0,2105.0,2117.0,3829.0,1294.0,6511.0,4477.0,787.0,6209.0,9021.0,4161.0,5059.0,4403.0,383.0,537.0,450.0,2243.0,102089.0,1301734.0,1590121.140361
28773,727.0,460.0,1363.0,1050.0,534.0,1801.0,2937.0,2351.0,747.0,2616.0,1078.0,2031.0,1331.0,2776.0,604.0,1081.0,1327.0,502.0,939.0,834.0,2319.0,907.0,3586.0,2268.0,377.0,2831.0,5462.0,3170.0,3279.0,2569.0,318.0,617.0,322.0,1784.0,56898.2,794642.0,1423734.219551
28774,952.0,798.0,2095.0,1449.0,598.0,3179.0,5361.0,3573.0,850.0,4785.0,2275.0,2965.0,1891.0,3643.0,610.0,1219.0,1493.0,893.0,1522.0,1425.0,4000.0,1292.0,4881.0,3749.0,475.0,5128.0,6380.0,5711.0,3678.0,4329.0,320.0,458.0,306.0,2013.0,84294.1,1086615.0,1374347.046624
28775,825.0,505.0,1893.0,1253.0,447.0,2600.0,5257.0,3207.0,910.0,3906.0,1665.0,2512.0,1315.0,3681.0,575.0,1313.0,1128.0,658.0,1211.0,1224.0,3787.0,1171.0,4801.0,3283.0,331.0,4019.0,6152.0,5525.0,3414.0,2965.0,278.0,457.0,341.0,1831.0,74438.3,980948.0,1286328.667807
28776,761.0,645.0,2071.0,1404.0,439.0,2265.0,4980.0,2703.0,1004.0,4231.0,1897.0,2426.0,1509.0,2954.0,536.0,1416.0,1023.0,694.0,1248.0,954.0,3333.0,1024.0,4189.0,2907.0,391.0,4445.0,5881.0,5490.0,2962.0,3125.0,318.0,452.0,251.0,1610.0,71539.8,995099.0,1397666.798359
28777,1086.0,861.0,2684.0,1850.0,286.0,3636.0,7081.0,3906.0,993.0,7367.0,2696.0,2874.0,2172.0,4802.0,699.0,1731.0,1671.0,1075.0,1761.0,1316.0,4662.0,1236.0,6124.0,4398.0,568.0,5378.0,7674.0,6652.0,4338.0,4137.0,320.0,526.0,443.0,2746.0,99747.3,1284328.0,1728883.837411
28778,865.0,733.0,2347.0,1568.0,376.0,2874.0,5606.0,3622.0,975.0,4696.0,2850.0,2845.0,2150.0,3273.0,526.0,1535.0,1483.0,878.0,1429.0,1564.0,3939.0,1403.0,4925.0,3830.0,508.0,6033.0,7264.0,5129.0,3305.0,3417.0,333.0,480.0,360.0,2096.0,85216.7,1075104.0,1278909.873654
28779,964.0,749.0,2442.0,1446.0,294.0,2628.0,4980.0,3200.0,923.0,4516.0,2733.0,2985.0,2136.0,3545.0,585.0,1788.0,1354.0,688.0,1399.0,1399.0,4118.0,1300.0,5058.0,4388.0,476.0,5913.0,8241.0,5069.0,4184.0,4089.0,293.0,511.0,348.0,1830.0,86571.7,1088457.0,1404105.938098
28780,1040.0,927.0,2373.0,1660.0,338.0,2786.0,5861.0,3396.0,974.0,5557.0,3236.0,3258.0,2332.0,4235.0,628.0,1513.0,1672.0,843.0,1732.0,1501.0,4652.0,1493.0,5596.0,4706.0,748.0,5924.0,7684.0,5885.0,4229.0,4335.0,363.0,449.0,351.0,2264.0,94540.1,1239589.0,1599462.390176
28781,656.0,569.0,1612.0,880.0,489.0,2115.0,4041.0,2150.0,721.0,2587.0,1951.0,1400.0,1576.0,2361.0,546.0,1436.0,1291.0,935.0,949.0,574.0,2913.0,1005.0,4315.0,2287.0,433.0,3695.0,5698.0,3538.0,3769.0,3717.0,312.0,478.0,335.0,2006.0,63339.2,899729.0,1643276.584172
28782,606.0,454.0,1910.0,1075.0,298.0,2196.0,3849.0,2065.0,913.0,3150.0,1448.0,2320.0,1523.0,2468.0,634.0,1431.0,1182.0,461.0,1264.0,737.0,3736.0,1050.0,4578.0,2688.0,352.0,3906.0,6059.0,5069.0,3443.0,3334.0,364.0,557.0,426.0,1974.0,67517.8,940513.0,1467732.721919
28783,1113.0,756.0,2441.0,1746.0,365.0,3064.0,6510.0,3905.0,1052.0,5943.0,2813.0,3732.0,2067.0,4080.0,674.0,1726.0,1494.0,904.0,1397.0,1601.0,4337.0,1393.0,4638.0,4837.0,735.0,6854.0,7148.0,6229.0,4286.0,4024.0,383.0,470.0,362.0,2276.0,95357.7,1181018.0,1529204.086155
28784,915.0,661.0,2649.0,1554.0,298.0,2949.0,6455.0,3134.0,985.0,5552.0,2604.0,2849.0,1654.0,3586.0,613.0,1475.0,1513.0,950.0,1577.0,1037.0,4579.0,1041.0,5558.0,3725.0,538.0,6077.0,6909.0,5136.0,4347.0,4077.0,305.0,446.0,389.0,2193.0,88328.9,1155641.0,1476194.171648
28785,1113.0,913.0,2158.0,1602.0,520.0,3400.0,6456.0,3706.0,1067.0,5104.0,2544.0,3573.0,1959.0,3866.0,681.0,1503.0,1907.0,999.0,1923.0,1546.0,3928.0,1298.0,4740.0,3277.0,831.0,5919.0,6753.0,5758.0,3737.0,4183.0,386.0,560.0,328.0,2677.0,90915.3,1183561.0,1429634.507164
28786,906.0,629.0,2109.0,1618.0,377.0,3187.0,4835.0,3618.0,1037.0,5137.0,2688.0,3105.0,1890.0,3626.0,577.0,1452.0,1588.0,807.0,1701.0,1626.0,4074.0,1354.0,4990.0,3685.0,677.0,5708.0,6689.0,5560.0,3955.0,3904.0,330.0,467.0,378.0,2294.0,86579.9,1140522.0,1277104.0563
28787,1114.0,910.0,2784.0,1592.0,379.0,3323.0,6985.0,3299.0,1230.0,5010.0,3082.0,3595.0,2464.0,3726.0,677.0,1545.0,1513.0,1024.0,1976.0,1657.0,4328.0,1516.0,5412.0,4453.0,710.0,7079.0,8218.0,5912.0,3906.0,3654.0,392.0,573.0,353.0,2606.0,96995.7,1276245.0,1560003.480146
28788,1044.0,884.0,2413.0,2058.0,554.0,4003.0,6843.0,4143.0,1136.0,6632.0,2769.0,3494.0,2238.0,4097.0,765.0,1774.0,1634.0,1131.0,2087.0,1853.0,4534.0,1687.0,5504.0,4744.0,789.0,7342.0,8693.0,6539.0,4752.0,5122.0,429.0,512.0,431.0,3156.0,105786.0,1376442.0,1627797.07298
28789,1505.0,1313.0,2557.0,2481.0,418.0,3717.0,6958.0,3932.0,1193.0,6939.0,3636.0,4359.0,2729.0,5038.0,904.0,2095.0,1814.0,1236.0,2015.0,2444.0,5538.0,1845.0,5615.0,5280.0,953.0,8745.0,9590.0,6993.0,4987.0,5071.0,429.0,569.0,449.0,2441.0,115789.0,1368875.0,1676668.661176
28790,843.0,978.0,2057.0,1778.0,508.0,3233.0,5742.0,3565.0,1024.0,5170.0,2897.0,3278.0,2040.0,4122.0,583.0,1668.0,1522.0,907.0,1358.0,1722.0,4484.0,1441.0,4776.0,3934.0,804.0,5585.0,6995.0,5184.0,3691.0,4204.0,344.0,447.0,304.0,1941.0,89127.8,1111672.0,1356930.012251
28791,1251.0,966.0,3008.0,1898.0,679.0,3946.0,6769.0,4240.0,1253.0,6583.0,3320.0,3792.0,2232.0,4320.0,819.0,2035.0,1997.0,1079.0,1913.0,1860.0,4938.0,1872.0,6830.0,4970.0,674.0,5983.0,8593.0,6496.0,4659.0,5287.0,338.0,669.0,443.0,3276.0,108993.0,1333352.0,1569148.248898
28792,1130.0,783.0,1546.0,1588.0,367.0,2837.0,6114.0,3433.0,948.0,5071.0,2522.0,3085.0,2078.0,3982.0,641.0,1508.0,1285.0,877.0,2024.0,1465.0,4231.0,1094.0,4645.0,4281.0,737.0,6636.0,7292.0,6058.0,3752.0,4037.0,305.0,502.0,350.0,2159.0,89361.6,1223978.0,1466399.752163
28793,965.0,724.0,2448.0,1423.0,404.0,3164.0,5760.0,3361.0,1061.0,4541.0,2565.0,2712.0,2067.0,3556.0,515.0,1521.0,1385.0,1016.0,1584.0,1348.0,4341.0,1401.0,5381.0,4228.0,633.0,5553.0,7427.0,5282.0,3721.0,3715.0,211.0,554.0,343.0,2341.0,87251.0,1131714.0,1346016.063705
28794,487.0,456.0,1447.0,842.0,296.0,1418.0,3032.0,1504.0,560.0,2427.0,1351.0,1228.0,1172.0,1835.0,428.0,1348.0,709.0,483.0,773.0,529.0,3302.0,938.0,4274.0,2164.0,273.0,3292.0,5044.0,2984.0,2075.0,2364.0,316.0,339.0,216.0,1172.0,51075.6,728860.0,1394221.509969
28795,958.0,960.0,2471.0,1645.0,464.0,2970.0,5781.0,4070.0,809.0,5945.0,2992.0,3334.0,2117.0,3817.0,747.0,1932.0,1415.0,1027.0,1875.0,1538.0,4216.0,1378.0,5875.0,5587.0,861.0,7934.0,8337.0,6736.0,3500.0,4152.0,415.0,624.0,317.0,2410.0,99207.9,1306723.0,1607246.836034
28796,1108.0,969.0,2490.0,2045.0,426.0,3414.0,7423.0,4142.0,1254.0,5804.0,3065.0,3829.0,2505.0,4243.0,700.0,1470.0,1214.0,1060.0,1294.0,1968.0,4942.0,1585.0,5342.0,5457.0,698.0,7106.0,8141.0,7057.0,3919.0,4191.0,376.0,565.0,321.0,1947.0,102072.0,1284319.0,1548171.638425
28797,1125.0,684.0,2093.0,1315.0,343.0,2920.0,5426.0,2921.0,828.0,3988.0,2564.0,2505.0,1971.0,3327.0,576.0,1162.0,1229.0,903.0,1678.0,1205.0,3815.0,1168.0,4869.0,3177.0,431.0,4961.0,6311.0,4485.0,3570.0,3180.0,320.0,527.0,330.0,1965.0,77871.7,970841.0,1281539.448634
28798,1019.0,684.0,2515.0,2139.0,425.0,3761.0,5563.0,3553.0,1196.0,6722.0,3046.0,3953.0,2274.0,4062.0,707.0,1680.0,1513.0,1048.0,1887.0,1934.0,4350.0,1561.0,5273.0,4615.0,533.0,7117.0,9118.0,5789.0,4068.0,3623.0,351.0,444.0,395.0,2726.0,99646.6,1253092.0,1541798.121909
28799,645.0,564.0,1079.0,971.0,254.0,1692.0,3415.0,2018.0,863.0,2823.0,1648.0,2322.0,1352.0,2650.0,628.0,1352.0,881.0,651.0,1296.0,966.0,2439.0,1022.0,2837.0,3248.0,292.0,3787.0,5608.0,3640.0,3177.0,2661.0,348.0,326.0,224.0,1594.0,59274.9,802045.0,1564640.546566
28800,1279.0,881.0,2226.0,1744.0,457.0,3669.0,8726.0,3549.0,1131.0,5555.0,3260.0,4223.0,2723.0,4624.0,721.0,1858.0,1934.0,1006.0,2321.0,1706.0,5280.0,1578.0,5546.0,5910.0,948.0,8058.0,9523.0,6948.0,4821.0,4033.0,450.0,496.0,438.0,2841.0,110462.0,1469523.0,1771619.029104
28801,876.0,766.0,2544.0,1695.0,465.0,3358.0,7243.0,3376.0,1039.0,5321.0,3177.0,2843.0,2162.0,3690.0,516.0,1484.0,1352.0,987.0,1188.0,1378.0,4111.0,1277.0,5344.0,4489.0,647.0,6729.0,7691.0,6298.0,4113.0,3671.0,374.0,480.0,335.0,2124.0,93142.5,1221349.0,1565031.635677
28802,1006.0,999.0,2752.0,1390.0,370.0,2970.0,5918.0,3000.0,1103.0,5001.0,2261.0,2523.0,1912.0,3470.0,553.0,1973.0,1839.0,832.0,1225.0,1066.0,4770.0,1599.0,6442.0,3819.0,447.0,4280.0,7349.0,5466.0,3882.0,3876.0,346.0,444.0,419.0,2177.0,87479.3,1163573.0,1658791.964791
28803,1054.0,728.0,2545.0,1605.0,352.0,3050.0,7623.0,3180.0,958.0,5699.0,2675.0,3321.0,2230.0,3922.0,672.0,1600.0,1529.0,787.0,1532.0,1779.0,3951.0,1283.0,5422.0,4523.0,645.0,6416.0,8305.0,5524.0,4078.0,3603.0,290.0,397.0,352.0,2560.0,94189.1,1224302.0,1560570.61898
28804,989.0,897.0,2510.0,2684.0,555.0,3872.0,6547.0,4038.0,867.0,7725.0,3212.0,4599.0,2308.0,4683.0,985.0,1823.0,1802.0,1086.0,1802.0,2443.0,4738.0,1078.0,5697.0,5189.0,862.0,8188.0,8672.0,6221.0,4863.0,4924.0,390.0,693.0,427.0,2503.0,109873.0,1382932.0,1586380.839642
28805,837.0,862.0,2450.0,2104.0,563.0,3448.0,5594.0,3396.0,1231.0,6054.0,2138.0,4451.0,2256.0,3578.0,766.0,1632.0,1256.0,852.0,1202.0,2226.0,5081.0,1285.0,5287.0,4258.0,775.0,6420.0,7535.0,5683.0,3419.0,3496.0,390.0,569.0,309.0,2077.0,93477.2,1173395.0,1451274.848992
28806,1276.0,869.0,2715.0,2019.0,469.0,3419.0,7133.0,4327.0,1087.0,6781.0,3103.0,3475.0,2441.0,4676.0,628.0,1755.0,1635.0,1088.0,1670.0,1958.0,4431.0,1640.0,6088.0,4919.0,767.0,7565.0,9449.0,6044.0,4381.0,4443.0,386.0,607.0,431.0,2583.0,106261.0,1361593.0,1561711.656685
28807,702.0,595.0,1020.0,1255.0,267.0,2083.0,4854.0,2489.0,629.0,3091.0,1463.0,1333.0,1798.0,3127.0,440.0,1237.0,802.0,474.0,948.0,864.0,2686.0,844.0,3237.0,3410.0,351.0,3363.0,4842.0,5079.0,3155.0,2475.0,253.0,481.0,294.0,1491.0,61433.2,966528.0,1417475.475833
28808,959.0,800.0,2136.0,1502.0,368.0,3215.0,5035.0,3205.0,1120.0,5590.0,2807.0,2516.0,2184.0,3515.0,704.0,1689.0,1294.0,898.0,1506.0,1416.0,4185.0,1321.0,5406.0,4609.0,711.0,6689.0,8523.0,5728.0,3966.0,3092.0,340.0,453.0,406.0,1931.0,89819.3,1183848.0,1443346.066376
28809,1168.0,1024.0,1809.0,1812.0,389.0,3625.0,7821.0,3336.0,983.0,5956.0,3552.0,3570.0,2291.0,4187.0,773.0,1636.0,1378.0,970.0,1472.0,1832.0,4847.0,1403.0,4678.0,4560.0,1006.0,6709.0,6053.0,5125.0,4122.0,4518.0,368.0,510.0,283.0,2329.0,96100.3,1225069.0,1632618.199366
28810,901.0,659.0,2258.0,1863.0,382.0,3229.0,6484.0,3758.0,1044.0,5894.0,2659.0,3071.0,2070.0,4069.0,591.0,1370.0,1452.0,895.0,1886.0,1599.0,3519.0,1145.0,4611.0,3337.0,655.0,6606.0,7530.0,5921.0,3861.0,3093.0,328.0,466.0,328.0,2108.0,89641.9,1175660.0,1370255.178837
28811,1157.0,917.0,2638.0,1567.0,474.0,3300.0,5836.0,3205.0,1090.0,5646.0,3380.0,3025.0,2414.0,3966.0,597.0,1639.0,1618.0,1046.0,1963.0,1302.0,4601.0,1367.0,5042.0,4592.0,654.0,6070.0,7840.0,6233.0,4297.0,4553.0,369.0,576.0,398.0,2470.0,95841.5,1222411.0,1523252.780867
28812,1206.0,882.0,2182.0,2663.0,492.0,4204.0,5978.0,4775.0,1210.0,8171.0,3721.0,4770.0,2635.0,5003.0,721.0,1773.0,1763.0,1055.0,2237.0,2512.0,5021.0,1530.0,5715.0,5434.0,879.0,7732.0,9254.0,6306.0,5550.0,3826.0,482.0,675.0,533.0,2832.0,113723.0,1428679.0,1670220.762056
28813,991.0,806.0,2322.0,1423.0,261.0,3096.0,6071.0,3238.0,904.0,5173.0,2240.0,3213.0,1974.0,3721.0,579.0,1385.0,1444.0,779.0,1550.0,1502.0,3785.0,1205.0,4513.0,4205.0,597.0,5706.0,6848.0,5498.0,3647.0,3743.0,328.0,445.0,322.0,1940.0,85454.1,1098868.0,1370191.644952
28814,997.0,671.0,2482.0,1500.0,285.0,2744.0,6319.0,2760.0,1025.0,5066.0,2573.0,3069.0,2072.0,3622.0,512.0,1780.0,1510.0,696.0,1639.0,1424.0,4479.0,1577.0,5227.0,3621.0,494.0,5706.0,7504.0,5292.0,3688.0,4437.0,312.0,426.0,318.0,1940.0,87764.6,1085881.0,1330856.759389
28815,973.0,742.0,2776.0,1595.0,438.0,3185.0,6416.0,3965.0,1203.0,5190.0,2793.0,3149.0,2249.0,4149.0,567.0,2098.0,1402.0,983.0,1697.0,1786.0,4875.0,1523.0,5613.0,4526.0,521.0,6560.0,8481.0,5347.0,4276.0,4215.0,405.0,521.0,339.0,2541.0,97097.0,1268015.0,1549695.552089
28816,956.0,689.0,1310.0,110.0,191.0,1908.0,4592.0,2858.0,74.0,3570.0,1747.0,208.0,1003.0,3307.0,0.0,1260.0,925.0,595.0,945.0,85.0,3590.0,814.0,2968.0,1137.0,302.0,3755.0,5350.0,2474.0,3624.0,3974.0,137.0,308.0,383.0,3538.0,58686.1,761683.0,1676588.501277
28817,1018.0,483.0,1939.0,1587.0,440.0,2437.0,6201.0,3191.0,1124.0,4552.0,2255.0,3457.0,1744.0,3557.0,583.0,1431.0,1284.0,759.0,1368.0,1711.0,3455.0,1107.0,5105.0,3961.0,371.0,5869.0,6540.0,4430.0,3286.0,3110.0,364.0,563.0,307.0,1858.0,81447.1,1064671.0,1045946.17641
28818,513.0,504.0,1400.0,1322.0,483.0,1495.0,3845.0,1928.0,986.0,2954.0,1916.0,1542.0,1194.0,2132.0,429.0,1653.0,883.0,472.0,995.0,797.0,3417.0,1172.0,4494.0,3174.0,244.0,3590.0,5831.0,4426.0,2078.0,3725.0,297.0,582.0,256.0,1775.0,62503.7,881002.0,1650196.332026
28819,654.0,657.0,1652.0,1628.0,460.0,2621.0,4916.0,2322.0,846.0,5180.0,2110.0,3816.0,1705.0,2801.0,695.0,1430.0,1214.0,819.0,1575.0,1517.0,3928.0,1041.0,4099.0,3430.0,477.0,5446.0,5738.0,4850.0,3356.0,3631.0,367.0,523.0,308.0,1739.0,77551.2,1052887.0,1422530.455413
28820,994.0,645.0,2704.0,1905.0,442.0,3142.0,6567.0,3339.0,1331.0,5659.0,2800.0,4138.0,2302.0,4084.0,716.0,1648.0,1507.0,1098.0,1937.0,1761.0,4973.0,1347.0,5736.0,4818.0,651.0,6656.0,7363.0,5931.0,4509.0,4683.0,392.0,531.0,381.0,2335.0,99025.1,1328776.0,1596785.379487
28821,1219.0,701.0,2101.0,2049.0,389.0,3560.0,5621.0,4288.0,1630.0,6194.0,3495.0,4221.0,2335.0,4482.0,660.0,1787.0,1766.0,1214.0,1872.0,2093.0,4975.0,1428.0,5869.0,4660.0,695.0,7985.0,8976.0,6715.0,4991.0,4733.0,377.0,477.0,455.0,2579.0,106593.0,1336171.0,1645502.587937
28822,1052.0,576.0,2520.0,2166.0,568.0,3417.0,6120.0,3618.0,1012.0,5889.0,2899.0,3707.0,2505.0,3997.0,848.0,1647.0,1628.0,1082.0,1813.0,1898.0,4795.0,1399.0,5347.0,5689.0,517.0,6729.0,8268.0,6324.0,4319.0,4271.0,421.0,640.0,417.0,2477.0,100576.0,1329787.0,1640091.956569
28823,754.0,624.0,1833.0,1610.0,355.0,2381.0,4476.0,2430.0,1115.0,4876.0,2022.0,2663.0,1354.0,2965.0,616.0,1417.0,913.0,689.0,1068.0,1145.0,3550.0,1172.0,5493.0,3554.0,271.0,5097.0,6252.0,4761.0,3664.0,4430.0,327.0,711.0,429.0,2110.0,77129.6,985283.0,1698459.463753
28824,1086.0,740.0,2412.0,2232.0,415.0,3298.0,6732.0,3818.0,1119.0,6148.0,3333.0,4151.0,2460.0,4061.0,800.0,1790.0,1471.0,1069.0,1620.0,2005.0,4866.0,1424.0,4998.0,4948.0,794.0,7176.0,8190.0,6727.0,3952.0,4187.0,408.0,566.0,390.0,2414.0,101801.0,1279442.0,1665523.585972
28825,999.0,830.0,3029.0,1616.0,557.0,3886.0,6472.0,3963.0,1111.0,5588.0,3102.0,3331.0,2333.0,4307.0,596.0,1624.0,1499.0,1110.0,1676.0,1469.0,4981.0,1502.0,6139.0,5353.0,770.0,7344.0,8370.0,7304.0,4610.0,4785.0,397.0,578.0,434.0,2352.0,104016.0,1269017.0,1645229.245885
28826,975.0,817.0,2858.0,1780.0,406.0,2706.0,4711.0,3348.0,1170.0,5070.0,2706.0,3290.0,1984.0,3801.0,604.0,1353.0,1783.0,841.0,2079.0,1670.0,4146.0,1366.0,4899.0,4288.0,769.0,5925.0,6637.0,5274.0,3663.0,3392.0,357.0,415.0,396.0,2057.0,87533.6,1072136.0,1269833.113763
28827,882.0,828.0,2310.0,1449.0,485.0,2857.0,6516.0,3552.0,856.0,4621.0,2530.0,3070.0,2029.0,3827.0,558.0,1075.0,1623.0,951.0,1879.0,1221.0,3696.0,1242.0,5759.0,4080.0,522.0,7714.0,8023.0,4774.0,3482.0,2955.0,393.0,539.0,318.0,1926.0,88543.2,1100019.0,1297556.29414
28828,1070.0,649.0,1471.0,1779.0,388.0,3468.0,5802.0,4054.0,1148.0,5582.0,2832.0,4194.0,1975.0,4571.0,695.0,1475.0,1242.0,976.0,1831.0,1904.0,3869.0,1314.0,4488.0,3893.0,461.0,6755.0,7563.0,4870.0,4104.0,3396.0,406.0,478.0,337.0,2326.0,91366.1,1168991.0,1458844.263199
28829,1088.0,896.0,2250.0,1545.0,357.0,3386.0,5686.0,3691.0,1080.0,5766.0,2559.0,3959.0,2009.0,4439.0,671.0,1660.0,1352.0,854.0,1568.0,1760.0,4049.0,1485.0,4692.0,3815.0,799.0,5814.0,7073.0,5293.0,3936.0,3667.0,323.0,455.0,320.0,2231.0,90527.7,1146262.0,1424149.496411
