rh.aparc.curvind,rh_bankssts_curvind,rh_caudalanteriorcingulate_curvind,rh_caudalmiddlefrontal_curvind,rh_cuneus_curvind,rh_entorhinal_curvind,rh_fusiform_curvind,rh_inferiorparietal_curvind,rh_inferiortemporal_curvind,rh_isthmuscingulate_curvind,rh_lateraloccipital_curvind,rh_lateralorbitofrontal_curvind,rh_lingual_curvind,rh_medialorbitofrontal_curvind,rh_middletemporal_curvind,rh_parahippocampal_curvind,rh_paracentral_curvind,rh_parsopercularis_curvind,rh_parsorbitalis_curvind,rh_parstriangularis_curvind,rh_pericalcarine_curvind,rh_postcentral_curvind,rh_posteriorcingulate_curvind,rh_precentral_curvind,rh_precuneus_curvind,rh_rostralanteriorcingulate_curvind,rh_rostralmiddlefrontal_curvind,rh_superiorfrontal_curvind,rh_superiorparietal_curvind,rh_superiortemporal_curvind,rh_supramarginal_curvind,rh_frontalpole_curvind,rh_temporalpole_curvind,rh_transversetemporal_curvind,rh_insula_curvind,BrainSegVolNotVent,eTIV
28770,2.0,1.3,3.8,3.4,1.5,4.9,10.7,6.2,1.7,11.0,5.4,6.3,4.4,6.0,1.0,2.4,2.3,1.8,1.9,3.1,6.3,2.3,8.8,6.9,1.3,12.8,12.7,9.7,6.0,7.0,0.7,1.0,0.6,5.5,1184054.0,1480834.264995
28771,2.4,1.6,4.5,5.4,1.0,8.3,14.7,7.0,1.6,15.0,6.5,8.4,4.8,7.4,1.3,3.7,2.6,2.4,3.9,5.4,9.9,2.8,10.6,9.4,1.6,11.2,16.1,13.7,7.1,6.8,0.6,1.5,0.7,4.6,1314499.0,1697240.017898
28772,1.3,0.7,3.5,4.3,0.8,5.6,8.8,6.4,1.3,11.7,6.6,7.7,4.0,7.3,1.1,2.5,2.0,1.6,2.9,4.0,6.0,2.0,8.9,6.7,1.1,10.7,14.0,6.4,6.8,5.8,1.0,0.9,0.7,4.4,1301734.0,1590121.140361
28773,1.6,1.5,4.6,5.8,2.1,6.4,12.0,8.5,2.6,10.2,3.3,6.5,3.4,9.9,1.6,3.8,3.9,2.7,3.1,2.4,10.3,2.8,13.9,7.3,0.9,8.9,18.0,12.4,10.1,9.8,1.3,2.6,0.9,5.0,794642.0,1423734.219551
28774,1.2,1.1,3.0,3.4,1.9,4.6,9.5,5.9,1.3,10.2,4.6,6.8,4.5,5.2,0.8,2.2,2.3,1.5,2.8,2.9,7.0,2.3,8.7,6.1,1.0,11.1,11.0,10.9,5.0,6.9,0.7,1.2,0.5,3.0,1086615.0,1374347.046624
28775,1.1,0.8,4.2,3.0,1.6,5.4,9.2,6.7,1.6,8.2,4.3,6.0,3.2,6.5,0.9,2.8,1.9,1.6,2.3,3.4,7.6,2.2,9.8,6.6,0.5,10.9,14.1,10.7,5.7,6.3,0.7,1.1,0.7,3.6,980948.0,1286328.667807
28776,1.1,1.4,5.2,6.3,2.0,5.6,13.2,7.5,2.6,13.6,5.6,7.7,3.6,6.6,1.2,4.3,2.2,2.2,3.3,3.0,8.7,2.1,11.3,8.7,0.8,12.6,15.0,15.5,6.0,7.0,1.2,1.7,0.4,2.9,995099.0,1397666.798359
28777,1.5,1.4,5.9,5.1,0.4,6.7,15.3,7.6,2.4,17.7,7.2,7.6,6.3,9.6,1.1,3.8,3.3,2.5,2.9,3.3,9.9,2.8,12.9,9.1,1.0,14.0,15.4,14.4,7.0,9.0,0.7,1.3,0.7,7.2,1284328.0,1728883.837411
28778,1.1,0.9,3.3,2.9,0.7,3.8,8.1,5.5,1.3,7.6,5.8,4.8,3.8,3.9,0.8,2.0,2.0,1.5,2.5,2.6,4.8,2.1,6.4,5.6,0.6,9.7,9.9,7.4,4.7,5.0,0.7,0.9,0.5,3.4,1075104.0,1278909.873654
28779,1.1,1.2,4.0,3.0,0.4,4.3,7.7,5.4,1.4,8.1,5.7,5.7,3.2,4.9,0.7,2.6,1.8,1.2,2.1,2.7,5.5,2.1,7.4,6.1,0.9,9.8,12.2,7.6,5.7,6.1,0.8,1.0,0.5,2.6,1088457.0,1404105.938098
28780,1.3,1.5,3.2,3.5,0.5,3.6,7.8,5.8,1.5,9.4,7.5,6.6,4.2,6.0,0.8,2.1,2.2,1.1,2.3,3.9,6.1,2.6,7.5,6.8,1.3,10.6,11.6,8.9,5.4,6.1,0.7,1.1,0.5,3.2,1239589.0,1599462.390176
28781,1.4,1.3,4.0,4.7,1.3,5.0,14.1,4.6,2.3,9.5,6.9,5.3,6.1,5.6,1.1,3.8,3.7,3.7,2.3,2.6,10.6,2.6,11.8,7.8,1.4,12.7,16.8,11.8,10.4,11.6,1.2,2.3,0.7,4.4,899729.0,1643276.584172
28782,1.1,0.9,5.4,4.4,1.2,5.3,9.9,5.7,2.5,9.9,4.8,7.3,4.5,6.7,1.0,3.9,2.6,1.4,4.1,2.3,11.7,2.8,12.8,8.2,0.8,12.6,16.3,16.6,9.3,10.6,1.4,2.0,1.4,6.1,940513.0,1467732.721919
28783,1.3,1.3,3.7,3.2,0.8,4.6,10.1,6.2,1.6,10.4,6.2,8.8,3.5,5.6,1.1,2.5,2.0,1.6,1.9,2.9,6.4,2.0,6.3,7.8,1.4,12.9,13.3,8.8,5.7,6.2,0.9,0.6,0.5,3.5,1181018.0,1529204.086155
28784,1.6,1.2,5.8,4.5,0.6,6.1,13.9,6.5,2.2,14.0,9.6,6.9,4.3,6.7,1.0,3.4,2.7,3.1,3.7,2.6,10.0,2.1,12.3,8.4,1.4,16.3,16.5,11.7,8.0,8.0,1.4,1.4,0.6,4.7,1155641.0,1476194.171648
28785,1.3,1.5,3.4,2.9,0.9,5.4,10.6,6.6,1.7,10.1,4.4,7.5,3.5,6.0,0.9,2.8,3.0,1.6,3.2,3.4,6.2,2.1,8.6,5.1,1.5,11.1,10.5,8.7,4.8,6.5,0.9,0.9,0.5,4.4,1183561.0,1429634.507164
28786,1.0,0.8,3.1,3.2,1.1,5.7,6.3,7.3,2.2,9.1,5.5,6.8,3.3,5.7,0.8,1.9,2.3,1.3,2.5,3.1,5.8,2.0,7.7,5.1,1.2,9.8,11.3,8.6,5.6,5.6,0.7,0.8,0.5,4.8,1140522.0,1277104.0563
28787,1.2,1.0,3.3,3.2,0.6,4.6,8.5,4.0,1.7,8.8,5.7,6.9,3.9,5.0,0.6,2.3,1.8,1.7,3.0,2.9,6.4,2.1,7.6,6.6,0.9,10.0,11.0,8.4,3.9,5.1,0.7,1.0,0.6,4.2,1276245.0,1560003.480146
28788,1.2,1.2,3.3,4.4,1.3,6.0,10.0,6.1,1.6,11.8,5.2,7.2,3.2,5.6,1.1,2.5,2.0,2.2,3.4,3.7,6.6,2.4,8.7,7.3,1.2,14.1,13.6,10.2,6.1,8.0,1.1,1.1,0.7,6.6,1376442.0,1627797.07298
28789,2.1,2.0,3.7,4.7,1.4,6.6,11.4,6.6,1.8,12.5,7.4,8.5,5.7,8.0,0.9,3.6,2.5,3.2,3.9,6.5,9.4,2.6,8.2,8.6,1.6,19.0,15.4,10.5,6.6,9.4,1.7,1.3,0.7,3.6,1368875.0,1676668.661176
28790,1.1,1.5,2.2,3.9,0.9,5.1,8.3,6.2,1.8,9.4,7.5,6.9,4.7,6.2,0.8,2.5,2.1,1.3,1.7,3.2,7.0,2.2,6.1,5.3,1.4,9.2,10.8,7.5,4.4,6.2,0.6,1.2,0.5,2.9,1111672.0,1356930.012251
28791,1.6,1.5,6.5,4.0,1.5,6.2,12.3,7.6,2.3,14.8,6.5,8.5,4.0,6.5,1.2,3.7,3.2,2.0,2.8,5.0,8.6,3.6,12.8,9.1,1.2,15.1,17.4,12.4,7.5,9.3,0.9,1.3,0.7,7.4,1333352.0,1569148.248898
28792,1.4,1.2,2.0,2.8,0.8,3.9,8.3,4.8,1.5,8.5,5.6,6.0,3.0,5.2,0.6,2.3,1.9,1.5,2.7,2.8,6.3,1.7,7.5,5.9,1.1,11.9,11.5,8.8,4.7,5.3,0.9,1.3,0.5,3.6,1223978.0,1466399.752163
28793,1.0,0.8,3.4,3.1,0.8,4.8,9.5,5.5,1.5,7.6,4.5,5.0,4.1,5.8,0.6,2.0,1.7,2.2,2.5,2.5,6.4,2.4,6.6,6.3,1.0,10.8,12.3,8.0,5.6,5.6,0.4,0.8,0.4,3.5,1131714.0,1346016.063705
28794,1.4,1.2,4.7,3.5,1.4,4.8,11.2,4.8,2.0,9.9,5.7,4.0,3.7,5.9,1.2,3.5,2.3,1.8,2.1,1.9,11.7,2.9,14.8,5.9,1.0,13.0,16.1,10.4,7.5,7.6,1.5,1.1,0.7,2.1,728860.0,1394221.509969
28795,1.1,1.4,3.5,3.4,0.6,4.1,8.5,7.0,1.2,11.5,5.5,6.5,3.4,5.7,0.7,2.7,1.9,1.9,2.6,2.5,6.6,2.2,8.4,8.2,1.3,14.2,14.2,11.2,4.7,5.9,1.1,1.1,0.4,4.7,1306723.0,1607246.836034
28796,1.2,1.2,3.5,4.8,0.7,5.3,9.8,6.8,2.1,10.4,6.8,7.2,4.7,6.2,0.8,2.0,1.4,2.0,1.7,3.7,7.9,2.3,8.3,8.4,1.0,12.7,12.9,11.0,4.7,6.5,0.7,1.2,0.5,3.3,1284319.0,1548171.638425
28797,2.0,1.1,3.3,2.7,0.7,4.9,8.5,5.3,1.2,7.5,6.7,5.4,3.5,4.9,0.7,1.8,1.9,1.7,2.7,2.9,6.3,1.9,9.8,5.2,0.7,9.9,9.0,7.0,6.2,4.8,0.8,1.1,0.5,3.2,970841.0,1281539.448634
28798,1.1,0.8,3.1,4.4,0.8,5.8,8.5,6.0,1.8,10.9,5.8,7.4,3.3,6.5,0.9,2.4,2.2,1.8,2.6,4.0,5.8,2.4,7.4,7.2,0.8,12.0,13.5,8.6,5.2,5.8,0.9,1.1,0.8,4.9,1253092.0,1541798.121909
28799,1.7,1.3,3.7,3.6,1.0,5.6,13.6,7.7,2.6,12.5,7.1,8.0,4.9,7.9,1.8,4.1,3.5,3.7,5.5,4.1,9.0,2.7,10.8,10.7,0.7,15.4,20.8,13.7,10.6,9.6,2.1,2.0,0.4,4.0,802045.0,1564640.546566
28800,1.3,1.2,3.1,3.6,0.8,5.5,11.9,5.1,1.7,8.6,6.2,9.2,4.8,6.3,0.7,2.5,2.6,2.0,3.3,3.0,8.9,2.4,7.8,9.5,1.6,15.1,15.7,10.4,6.5,5.7,1.1,0.9,0.7,5.4,1469523.0,1771619.029104
28801,1.1,1.1,3.8,3.6,1.0,5.7,10.9,5.9,1.5,9.0,7.8,5.4,4.5,5.7,0.6,2.4,1.7,1.6,1.5,2.4,7.1,1.9,9.0,6.9,1.1,11.6,13.0,10.2,5.8,6.5,0.9,1.4,0.6,3.7,1221349.0,1565031.635677
28802,2.0,2.1,8.3,4.4,1.2,7.4,17.8,8.7,3.6,18.3,7.4,8.1,6.3,9.2,1.1,6.2,5.2,3.2,3.6,3.8,14.6,3.8,19.6,11.0,0.9,13.6,22.0,15.8,9.0,10.6,1.0,1.9,1.2,6.1,1163573.0,1658791.964791
28803,1.2,0.9,4.3,3.3,0.6,5.0,12.1,5.9,1.5,10.2,5.3,5.9,4.2,6.8,0.8,2.4,3.0,1.4,2.5,3.1,7.1,1.7,9.3,7.3,1.3,11.9,13.9,9.1,6.6,6.8,0.7,0.9,0.6,5.8,1224302.0,1560570.61898
28804,1.2,1.3,4.4,6.7,1.0,6.8,12.1,6.3,1.1,15.3,6.5,9.8,4.7,8.5,1.9,3.0,3.2,2.2,2.7,5.4,8.2,1.8,11.0,8.3,2.0,16.4,15.9,10.7,7.5,8.5,1.2,1.7,0.7,6.7,1382932.0,1586380.839642
28805,0.7,1.2,4.2,4.7,1.3,6.7,9.6,6.9,1.9,11.4,4.0,10.3,4.2,6.8,1.5,2.4,1.7,1.9,1.6,5.0,8.5,2.3,8.6,6.4,1.3,13.5,14.6,9.6,4.9,5.7,1.4,1.1,0.6,4.1,1173395.0,1451274.848992
28806,1.4,1.2,3.4,3.9,1.0,5.6,9.8,5.7,1.6,11.5,5.0,6.3,3.5,6.2,0.6,2.8,2.2,1.7,1.9,3.9,5.9,2.7,8.0,7.2,1.2,11.4,13.9,7.8,5.1,6.2,0.5,1.2,0.7,4.7,1361593.0,1561711.656685
28807,1.4,1.0,2.5,5.1,0.7,5.1,13.6,6.5,1.6,9.9,5.0,3.1,4.5,7.7,0.5,3.7,1.9,1.1,2.9,2.6,8.3,2.3,9.3,9.9,0.7,9.7,11.9,17.4,7.2,8.0,0.8,1.4,0.8,3.1,966528.0,1417475.475833
28808,1.0,1.2,2.8,3.3,0.9,4.9,6.1,4.0,1.5,9.6,6.6,4.3,3.7,4.8,0.7,2.6,1.7,1.4,2.2,2.8,6.9,2.4,7.5,6.9,1.1,10.3,12.6,7.9,4.7,4.5,0.7,0.9,0.5,3.3,1183848.0,1443346.066376
28809,2.0,2.9,3.2,4.6,0.9,8.2,15.9,7.6,2.3,13.6,10.6,9.5,4.1,10.1,1.6,3.4,2.2,2.2,2.4,3.9,9.7,3.3,8.9,9.0,2.5,14.4,11.6,11.3,7.6,9.5,1.1,1.3,0.5,4.6,1225069.0,1632618.199366
28810,1.3,1.0,2.9,3.6,0.7,4.7,9.5,5.3,1.4,10.9,5.8,6.0,3.4,5.9,0.7,2.0,1.9,1.3,2.8,3.4,5.1,1.6,7.0,4.6,0.9,9.8,11.5,8.4,4.9,4.9,0.7,1.1,0.6,3.1,1175660.0,1370255.178837
28811,1.1,1.2,4.1,2.6,1.1,5.0,8.3,4.6,1.7,10.0,6.9,6.1,4.9,5.7,0.6,2.5,2.1,1.8,3.1,2.2,6.9,2.2,7.8,7.1,1.1,11.6,14.1,10.1,5.2,5.9,0.9,1.7,0.5,4.1,1222411.0,1523252.780867
28812,1.2,1.0,2.9,5.5,0.9,6.0,8.8,8.3,1.6,14.1,8.6,10.4,4.3,6.8,0.9,2.7,2.2,2.4,3.6,5.3,7.6,2.2,8.3,7.7,1.6,15.8,14.8,10.1,7.5,6.2,1.2,1.3,0.8,4.6,1428679.0,1670220.762056
28813,1.4,1.2,3.1,3.0,0.8,4.9,8.8,5.6,1.2,8.9,4.2,6.4,3.7,5.6,0.7,2.3,1.6,1.4,2.0,3.2,5.4,1.9,5.6,6.2,1.0,9.5,10.2,7.8,4.5,5.2,0.7,0.5,0.5,3.0,1098868.0,1370191.644952
28814,1.3,0.8,3.0,3.1,0.5,4.3,9.1,4.8,1.6,8.9,5.8,6.0,4.0,5.0,0.6,2.7,2.0,1.0,2.4,3.5,6.4,2.5,7.7,5.7,0.9,10.4,12.0,8.1,4.8,7.2,0.7,1.1,0.5,2.8,1085881.0,1330856.759389
28815,1.4,1.0,4.5,3.0,0.7,5.4,10.3,7.2,2.2,9.7,6.0,6.9,4.8,6.6,0.8,3.2,2.5,1.7,2.3,3.9,8.6,2.6,9.9,7.8,0.9,13.4,14.0,8.3,6.2,6.5,1.4,1.2,0.6,6.3,1268015.0,1549695.552089
28816,3.2,2.6,4.4,0.4,0.9,7.8,18.6,8.8,0.3,17.1,7.1,0.6,4.0,14.3,0.0,4.7,3.2,1.8,2.6,0.4,11.8,2.4,10.4,3.7,1.2,14.0,22.0,9.4,9.3,13.4,0.7,0.7,1.3,11.2,761683.0,1676588.501277
28817,1.4,1.0,2.9,3.1,1.1,4.4,9.6,6.3,2.1,9.1,5.4,7.0,3.6,5.5,1.0,2.3,2.1,1.1,2.1,3.5,5.1,1.9,8.4,6.2,0.6,10.3,10.7,7.0,4.9,5.6,1.0,1.3,0.6,3.6,1064671.0,1045946.17641
28818,1.2,1.7,6.6,4.9,2.4,5.3,14.9,7.5,2.8,12.5,8.3,6.2,3.7,8.8,1.5,7.2,2.5,1.6,3.4,3.8,14.5,4.4,17.2,10.4,0.7,13.4,21.9,15.5,6.4,13.8,1.2,2.4,0.6,5.1,881002.0,1650196.332026
28819,1.3,1.5,3.8,4.9,1.6,6.4,13.3,5.8,1.9,15.8,7.2,9.9,4.9,6.4,1.5,3.4,2.9,3.1,5.4,3.9,9.2,2.1,9.5,9.3,1.4,17.3,15.1,12.5,8.1,7.8,1.5,1.5,0.8,3.7,1052887.0,1422530.455413
28820,1.1,0.7,4.1,4.1,0.8,4.6,8.6,6.5,1.7,9.0,5.5,7.8,4.5,5.8,0.8,2.3,2.0,2.4,3.7,3.7,8.4,2.2,8.1,7.6,1.1,13.7,13.1,9.1,5.5,5.8,0.9,1.2,0.5,3.2,1328776.0,1596785.379487
28821,1.4,1.1,2.6,4.1,0.6,5.4,8.0,7.4,2.5,10.4,6.0,8.9,4.2,6.3,1.0,2.3,2.1,1.8,2.3,4.2,7.4,2.2,7.2,6.6,1.3,11.5,12.9,10.3,7.2,6.4,0.7,1.0,0.7,4.3,1336171.0,1645502.587937
28822,1.5,0.7,3.7,3.4,1.2,4.8,8.3,5.9,1.5,10.5,5.2,8.1,3.8,6.3,1.1,2.3,2.2,1.7,2.0,3.7,7.9,2.4,8.3,8.8,0.6,10.3,13.0,9.0,5.2,5.9,1.1,1.2,0.6,5.3,1329787.0,1640091.956569
28823,1.4,1.3,6.0,5.9,2.0,6.8,17.2,9.5,3.6,15.4,6.7,9.0,4.9,10.5,1.3,5.0,2.5,2.9,3.1,2.7,13.1,4.3,20.0,12.3,0.9,18.2,21.0,18.8,10.3,15.5,1.2,3.5,1.2,5.3,985283.0,1698459.463753
28824,1.3,0.9,3.3,3.8,0.7,5.6,9.9,7.3,2.1,11.1,8.0,8.4,4.6,6.1,0.7,2.6,2.2,1.5,2.6,4.3,8.1,2.4,7.3,7.9,1.6,13.0,14.3,10.6,5.7,6.5,0.8,1.1,0.6,3.9,1279442.0,1665523.585972
28825,1.5,1.0,5.0,3.3,1.0,6.8,12.0,6.4,1.7,11.0,6.7,6.3,5.1,7.2,0.9,2.4,1.9,2.2,2.1,2.8,9.2,2.5,9.7,8.6,1.4,16.0,15.7,11.9,7.4,7.5,0.9,1.5,0.6,4.3,1269017.0,1645229.245885
28826,1.2,1.1,3.9,3.4,0.9,4.0,6.6,5.3,1.8,9.5,6.0,5.9,3.8,5.6,1.4,2.0,2.4,1.2,2.7,3.2,6.2,2.1,6.8,5.9,1.6,10.3,10.1,8.2,4.4,4.7,0.6,0.8,0.7,3.1,1072136.0,1269833.113763
28827,1.1,1.6,3.5,2.8,1.3,4.7,9.8,6.9,1.4,8.5,5.1,6.1,3.9,5.8,1.1,1.6,2.3,1.8,2.9,2.2,5.8,2.3,9.4,6.5,1.0,14.3,13.6,7.3,4.5,4.9,0.8,1.8,0.6,2.8,1100019.0,1297556.29414
28828,1.6,0.9,1.7,4.0,0.6,6.3,7.9,6.4,2.1,10.0,5.6,8.6,4.5,7.2,0.9,2.0,1.8,1.6,3.0,3.5,5.5,2.1,6.2,6.8,0.8,13.1,12.9,6.8,5.7,5.3,1.5,0.8,0.5,4.3,1168991.0,1458844.263199
28829,1.2,1.5,3.0,3.0,0.6,5.9,7.6,5.7,1.5,10.1,4.8,8.2,4.7,6.6,1.1,2.1,1.9,1.8,2.5,3.5,5.3,2.1,5.7,5.0,1.5,10.7,11.2,8.0,5.4,5.6,0.7,0.8,0.3,3.3,1146262.0,1424149.496411
28830,0.9,1.3,3.2,3.5,0.9,5.2,8.8,6.7,1.3,8.7,8.5,6.4,4.1,5.9,0.9,2.5,2.5,2.2,2.3,3.3,4.9,1.8,7.2,4.9,1.2,12.2,13.1,7.2,5.1,5.0,1.0,1.4,0.7,4.4,1234635.0,1485563.578324
28831,1.3,1.0,4.0,4.6,1.0,6.4,13.3,7.5,2.3,10.3,10.3,8.1,5.8,6.6,1.5,3.4,3.0,2.3,5.0,4.6,8.9,2.7,9.4,8.4,1.1,16.5,16.6,12.9,7.0,8.4,1.4,1.3,1.0,4.7,1311636.0,1619281.999841
28832,1.4,1.6,4.8,3.9,1.0,5.7,11.2,7.1,2.1,13.1,6.8,7.2,4.7,6.2,1.2,2.7,2.1,1.8,2.3,2.9,8.6,2.5,11.0,8.4,1.2,10.3,17.4,12.3,7.0,8.4,0.9,1.2,0.7,4.9,1103796.0,1453754.800009
28834,0.9,0.9,2.2,3.6,0.5,4.6,7.4,4.1,1.4,10.2,5.3,7.0,3.6,4.8,1.0,2.0,1.2,1.6,2.3,3.5,6.2,1.7,5.9,6.2,0.6,10.0,10.8,8.0,4.6,6.2,0.6,1.0,0.5,2.7,1002115.0,1263096.73629
28835,1.2,0.6,4.2,4.6,0.6,6.7,9.4,6.7,1.5,10.2,7.6,8.0,3.8,6.9,1.1,2.7,2.7,2.2,3.4,4.5,6.2,2.0,8.9,6.8,0.6,11.7,13.3,8.5,5.4,5.9,0.8,1.1,0.5,4.0,1333620.0,1708209.730882
28836,1.3,1.1,3.0,4.2,0.6,4.2,9.5,6.4,1.9,7.6,5.7,5.9,3.7,6.0,0.8,2.6,1.8,2.0,3.5,2.8,5.9,1.9,7.5,8.2,1.4,10.2,11.3,10.0,4.3,5.6,1.4,1.2,0.4,4.3,1242077.0,1555594.881835
28837,1.3,1.3,2.5,3.8,1.1,5.6,10.8,5.8,1.5,10.1,8.0,8.3,3.6,6.1,1.2,3.1,2.2,2.3,2.8,3.5,7.7,2.6,8.6,6.3,1.4,14.1,15.4,7.9,5.9,6.2,1.0,0.7,0.7,4.3,1373264.0,1653961.879538
28838,1.3,1.9,4.1,4.3,0.5,5.3,14.6,7.3,1.7,14.1,8.2,9.0,4.7,7.8,1.0,4.1,2.6,1.7,2.8,4.1,9.5,3.1,10.4,8.5,1.2,14.5,16.1,11.4,7.0,7.0,1.3,1.1,0.5,4.3,1236427.0,1533131.120163
28839,1.2,0.8,3.0,3.4,0.7,6.1,7.4,6.7,1.7,8.6,6.7,6.8,3.6,5.8,0.7,1.8,1.7,1.6,2.2,2.5,5.4,1.9,7.1,6.2,1.2,10.8,12.2,10.1,5.5,6.4,0.7,1.4,0.6,3.5,1033667.0,1303765.928307
28840,1.1,1.3,3.2,4.7,0.6,6.3,8.6,5.6,1.6,11.1,4.0,8.6,3.3,7.4,0.8,3.9,3.1,2.1,4.6,3.4,6.6,2.5,9.4,5.8,1.2,17.6,16.1,7.1,6.7,7.2,1.9,1.2,0.6,3.2,1100239.0,1506872.585983
28841,1.3,1.5,2.6,3.5,0.5,5.3,9.0,5.5,1.6,9.7,7.5,6.9,3.8,5.3,1.0,2.2,1.7,2.2,2.6,3.3,7.5,2.9,7.0,7.0,1.3,10.7,13.4,9.8,4.9,7.1,0.9,1.2,0.6,4.7,1039782.0,1323542.007249
28842,1.1,1.3,3.4,2.7,1.2,4.6,10.9,4.9,2.1,8.8,7.0,6.1,3.7,5.5,0.9,2.3,1.5,1.3,1.9,2.2,5.2,1.9,7.9,7.0,0.8,10.6,12.1,10.4,3.9,6.4,0.9,1.2,0.3,3.2,1171081.0,1480882.171302
28843,1.7,1.9,4.1,4.2,1.0,6.8,10.2,6.3,1.7,13.4,7.5,8.4,3.9,8.1,1.0,3.0,2.6,1.4,3.7,4.9,7.7,2.2,8.6,8.2,1.1,18.6,18.3,10.0,7.5,6.6,1.6,1.6,0.8,3.5,1301290.0,1564192.457988
28844,1.2,0.8,2.0,3.2,0.6,4.5,8.9,5.9,1.7,7.9,4.8,6.6,3.1,4.9,0.5,1.7,1.5,1.9,2.5,3.7,5.4,2.2,6.9,5.0,1.5,7.9,10.5,7.4,4.8,5.3,0.8,1.4,0.3,3.7,1127511.0,1483249.942111
28845,1.1,1.0,3.9,3.9,0.6,4.2,11.1,6.2,1.3,10.4,6.9,5.6,3.7,7.4,0.9,2.7,1.9,1.3,2.4,2.9,6.9,2.9,6.6,6.4,1.0,12.3,13.5,8.3,5.4,5.7,1.0,0.9,0.5,4.4,1295637.0,1542647.948526
28846,1.1,0.8,3.2,3.7,0.4,4.4,9.0,5.6,1.6,9.8,6.6,7.3,5.0,5.8,1.0,2.4,2.3,2.0,2.9,3.6,6.1,1.8,7.3,8.0,0.9,12.4,11.3,8.8,5.0,5.5,0.8,0.9,0.6,3.2,1113981.0,1414103.49728
28847,1.3,1.4,4.4,3.8,0.9,5.7,10.3,5.6,1.4,10.0,5.3,8.2,3.8,6.4,0.9,2.6,1.8,1.9,2.6,3.4,7.4,2.0,7.8,6.1,1.1,12.9,12.8,9.3,5.2,5.2,1.1,1.4,0.5,5.1,1342735.0,1724571.988715
28852,1.1,1.3,4.3,4.1,0.4,5.9,10.6,5.9,1.3,13.1,8.8,6.5,3.8,5.7,0.8,2.7,1.5,2.3,2.4,3.5,8.5,1.9,8.9,7.3,1.2,11.8,14.6,7.6,6.9,6.9,0.8,1.4,0.5,3.8,1208603.0,1361389.493747
28853,1.2,1.1,4.4,3.4,0.9,6.2,9.6,6.7,1.5,10.7,7.0,7.3,4.2,7.0,0.8,2.5,1.8,1.6,2.3,3.5,8.0,2.6,7.9,8.1,1.5,14.1,14.5,10.4,7.0,7.3,1.2,1.2,0.7,4.0,1237672.0,1329772.082573
28854,0.9,1.0,3.2,3.6,1.3,4.8,8.6,5.5,1.4,12.8,5.4,5.3,4.4,5.3,0.8,2.0,2.4,1.8,2.3,3.2,6.1,1.9,6.4,5.0,1.0,11.5,14.5,7.6,4.7,4.5,0.8,1.4,0.4,4.3,1281891.0,1514156.654437
28855,1.1,1.1,3.0,3.5,0.6,4.8,9.1,5.3,1.8,9.8,8.0,6.5,3.8,5.0,0.5,1.6,2.1,2.6,3.9,3.5,7.4,2.6,6.7,7.7,1.0,13.5,12.9,9.2,5.7,6.5,1.0,1.2,0.7,3.4,1200627.0,1554668.761431
28856,1.7,1.5,5.4,6.9,0.7,7.3,19.1,7.2,1.7,15.7,7.2,7.8,3.5,7.9,1.0,3.5,3.1,2.8,3.1,8.1,9.8,2.9,10.5,7.7,0.9,14.6,18.9,16.1,8.0,9.0,0.8,1.5,0.6,6.7,1104773.0,1459448.526159
28857,1.1,0.7,2.1,2.9,1.1,4.4,9.3,6.6,1.1,10.3,5.3,6.0,4.1,6.0,0.7,1.9,1.7,1.5,2.7,3.2,5.2,1.6,6.5,5.0,1.2,9.7,11.0,8.0,5.7,6.1,0.6,1.9,0.7,3.5,1132384.0,1270154.073907
28858,0.9,1.8,4.0,3.2,0.7,5.5,10.6,6.4,1.6,8.6,6.1,7.6,3.6,5.4,0.8,2.2,1.9,1.5,1.8,3.8,6.9,1.8,7.3,6.3,1.3,9.7,11.0,6.9,5.6,7.1,0.9,1.4,0.6,3.7,1230854.0,1423462.999743
28859,0.8,1.2,2.7,3.3,0.6,4.6,7.4,3.8,1.3,9.8,5.8,4.5,3.3,4.0,0.6,1.8,2.0,1.2,2.0,2.4,4.1,2.0,4.9,5.8,1.0,9.1,9.3,7.4,4.5,5.6,0.7,1.4,0.3,2.9,1047844.0,1366542.101371
28860,1.4,1.2,3.1,3.9,0.5,5.0,15.5,6.0,1.2,12.0,8.5,6.2,5.0,6.9,0.6,3.7,2.6,1.8,3.0,3.9,10.5,1.8,9.2,6.4,1.4,14.8,12.4,7.8,8.7,9.8,1.2,1.7,0.5,3.4,1127052.0,1234435.479905
28861,2.0,1.4,4.5,3.8,1.0,5.4,13.3,6.2,2.0,12.1,8.6,9.5,4.9,6.7,1.2,2.5,2.3,1.9,2.8,4.8,8.2,2.5,11.7,7.6,1.9,17.0,15.7,10.9,5.8,6.5,1.0,1.0,0.7,4.5,1411258.0,1778058.324253
28862,0.8,1.5,4.5,3.4,0.5,4.3,9.5,5.7,1.5,12.2,7.0,7.5,3.5,7.8,1.0,2.1,1.9,1.4,3.0,4.0,6.3,2.0,9.1,6.2,1.2,12.4,12.3,10.4,4.8,6.1,0.9,1.6,0.4,3.1,1213965.0,1486371.859831
