rh.aparc.curvind,rh_bankssts_curvind,rh_caudalanteriorcingulate_curvind,rh_caudalmiddlefrontal_curvind,rh_cuneus_curvind,rh_entorhinal_curvind,rh_fusiform_curvind,rh_inferiorparietal_curvind,rh_inferiortemporal_curvind,rh_isthmuscingulate_curvind,rh_lateraloccipital_curvind,rh_lateralorbitofrontal_curvind,rh_lingual_curvind,rh_medialorbitofrontal_curvind,rh_middletemporal_curvind,rh_parahippocampal_curvind,rh_paracentral_curvind,rh_parsopercularis_curvind,rh_parsorbitalis_curvind,rh_parstriangularis_curvind,rh_pericalcarine_curvind,rh_postcentral_curvind,rh_posteriorcingulate_curvind,rh_precentral_curvind,rh_precuneus_curvind,rh_rostralanteriorcingulate_curvind,rh_rostralmiddlefrontal_curvind,rh_superiorfrontal_curvind,rh_superiorparietal_curvind,rh_superiortemporal_curvind,rh_supramarginal_curvind,rh_frontalpole_curvind,rh_temporalpole_curvind,rh_transversetemporal_curvind,rh_insula_curvind,BrainSegVolNotVent,eTIV
50130,1.1,1.0,2.2,3.8,1.0,4.7,9.4,4.6,1.6,10.0,6.2,6.9,4.7,6.1,0.6,3.3,1.7,0.9,1.9,3.3,5.8,2.3,8.0,7.5,1.1,10.4,12.7,10.3,5.0,6.7,0.7,1.0,0.6,3.4,1216170.0,1648536.309734
50131,0.9,1.1,3.1,4.8,1.6,6.4,8.5,7.4,1.9,11.2,7.8,8.7,5.2,5.3,0.6,2.9,1.9,1.8,2.3,6.1,7.9,2.0,8.6,7.3,1.5,10.9,12.0,10.5,5.9,5.7,1.1,1.4,1.1,4.0,1414278.0,1909747.624305
50132,0.9,1.5,4.0,4.3,1.1,5.8,8.4,6.2,2.2,12.2,6.7,7.6,5.0,5.8,1.5,3.0,2.7,1.8,2.9,3.6,7.1,2.4,10.6,7.6,1.3,10.9,19.7,9.6,5.9,5.6,1.2,1.3,0.8,6.2,1582115.0,1975706.298144
50133,1.4,1.7,4.8,4.3,1.2,6.3,10.0,6.4,2.2,12.7,7.3,8.0,3.6,7.7,1.3,4.0,2.3,2.5,3.2,3.6,14.9,2.8,17.9,9.5,1.4,10.6,16.6,10.5,6.4,9.7,1.3,1.8,1.0,4.9,1073264.0,1505239.502077
50134,1.1,1.2,3.2,4.4,0.5,5.2,9.1,6.8,2.0,12.3,7.0,6.9,4.4,7.8,0.5,2.9,2.0,1.5,2.1,4.5,8.1,2.0,8.7,7.6,0.9,12.2,11.2,10.5,5.2,7.3,1.3,1.6,1.6,4.4,1161197.0,1460293.874273
50135,1.4,1.6,3.1,3.9,1.6,5.1,10.4,6.9,1.4,9.3,7.7,5.2,5.7,7.9,2.0,3.1,2.2,1.5,1.8,3.6,6.2,2.2,8.8,7.5,2.0,11.4,14.1,10.4,9.3,7.0,0.8,1.7,0.6,6.5,1224173.0,1528573.005808
50136,2.0,2.1,6.3,4.0,0.0,8.0,14.6,8.4,1.3,14.9,10.2,7.9,7.4,14.7,0.0,5.2,3.4,3.3,6.5,4.4,14.1,3.2,16.6,6.5,2.8,22.1,25.2,12.6,9.1,12.1,2.8,2.1,1.2,8.4,1264346.0,1666495.778203
50137,1.3,0.9,6.1,4.0,0.8,5.0,7.0,5.5,1.7,9.5,6.0,7.2,5.0,4.9,0.6,2.8,2.4,1.9,2.1,3.5,7.2,2.2,9.2,8.6,0.8,10.5,20.8,9.6,5.7,8.1,0.9,1.3,0.8,4.8,1415787.0,1789869.374033
50142,1.0,0.8,3.1,2.7,2.1,5.7,8.1,5.9,1.3,8.6,6.1,4.9,4.0,5.5,0.7,2.0,2.2,1.5,2.0,1.9,4.5,2.7,6.7,5.6,1.0,11.0,12.2,7.7,5.9,5.1,0.6,0.6,0.4,3.0,1308453.0,1494246.272425
50143,1.4,0.6,2.6,4.0,1.0,6.4,9.6,6.9,1.3,10.3,6.9,7.4,4.8,6.1,0.7,1.8,2.5,2.2,1.9,3.3,6.5,1.4,6.3,7.6,0.7,14.0,11.1,8.0,4.9,5.4,1.2,1.8,0.5,3.4,1313345.0,1756985.283403
50144,2.3,1.0,4.0,3.6,1.0,6.1,14.6,7.2,1.5,10.8,7.9,8.9,4.4,7.7,0.9,3.2,2.3,2.0,3.5,3.5,7.5,3.0,8.2,6.3,0.9,13.6,14.3,10.7,6.1,7.2,0.8,0.8,0.6,5.8,1437101.0,1781186.249623
50145,1.1,1.4,2.6,4.1,1.4,6.1,11.2,6.3,1.4,11.9,5.1,8.9,4.4,6.3,1.2,2.3,3.5,1.8,3.2,4.1,5.7,2.8,6.8,6.9,1.1,10.8,12.3,9.6,5.7,6.9,0.7,0.8,0.6,3.7,1224047.0,1488207.333337
50146,1.3,1.5,3.3,3.5,0.8,5.6,7.5,6.3,1.6,11.6,8.4,6.4,3.8,4.8,0.7,2.6,2.8,2.1,2.6,2.7,6.6,2.8,7.5,7.0,1.3,11.4,12.7,10.0,5.5,6.8,0.9,1.3,0.6,4.2,1351142.0,1751365.196382
50147,0.8,1.5,2.5,2.9,0.8,5.4,9.0,5.7,1.8,9.2,5.4,5.9,3.4,4.4,0.8,2.3,2.0,1.9,2.6,2.4,5.0,2.1,6.8,5.8,1.4,12.9,12.2,8.4,4.0,5.8,0.8,1.1,0.6,3.2,1305911.0,1650468.826824
50148,0.8,1.1,3.2,3.0,0.5,4.1,8.5,5.7,1.7,9.7,5.1,7.1,3.7,5.4,0.7,2.0,2.2,1.4,2.1,3.9,5.0,2.0,6.9,8.5,1.5,11.4,12.3,9.3,3.6,5.2,1.0,0.7,0.4,4.4,1349377.0,1761860.133223
50149,1.2,1.1,3.1,3.4,0.7,7.1,9.7,5.9,1.8,9.2,4.5,7.4,4.2,6.2,0.5,2.9,2.3,2.0,2.6,3.0,7.2,2.1,6.8,8.2,1.1,12.2,11.7,7.9,4.5,6.6,0.6,1.0,0.4,4.7,1349514.0,1582968.843298
50150,1.3,0.8,2.0,2.9,1.8,4.6,9.3,5.1,1.2,8.3,4.9,4.1,4.2,4.7,0.7,1.7,2.3,1.4,2.6,2.7,5.1,1.8,5.3,5.1,1.0,10.2,9.4,8.2,4.0,5.5,0.5,1.0,0.5,3.6,1220496.0,1468799.946113
50152,1.1,1.1,2.7,3.0,1.6,6.0,10.8,6.5,1.2,8.8,7.0,7.4,4.4,5.8,0.8,2.3,2.4,2.1,2.5,3.0,6.3,3.0,7.2,5.8,1.1,12.0,13.5,7.4,5.2,4.7,0.9,0.7,0.6,3.4,1242607.0,1567490.227003
50153,0.9,0.9,2.0,3.0,1.3,5.7,9.4,5.3,1.3,9.2,5.7,5.2,4.1,4.9,0.5,2.0,1.3,1.5,1.5,1.9,5.3,1.8,6.1,6.2,0.7,9.8,10.7,6.1,3.4,4.4,0.8,1.8,0.4,2.8,1130286.0,1414095.421186
50156,1.2,0.8,3.6,3.4,0.5,6.6,9.2,6.6,1.6,10.5,6.1,8.2,4.1,6.7,1.4,2.3,2.7,1.7,3.0,3.2,4.8,2.2,6.3,6.7,1.2,10.9,11.9,7.8,5.9,6.4,0.6,1.1,0.7,4.9,1303775.0,1676070.399136
50157,1.5,1.0,2.5,3.2,0.7,6.6,9.7,7.7,1.3,8.5,5.7,6.3,4.3,6.0,1.3,2.2,1.8,1.9,2.9,3.2,6.4,2.0,6.7,6.3,1.0,12.9,11.5,9.3,5.5,7.8,1.0,1.0,0.7,4.0,1225471.0,1656513.59749
50158,0.9,0.5,2.5,2.2,0.6,4.6,7.6,5.5,1.3,8.8,4.3,5.3,2.8,4.2,0.7,1.6,1.9,1.4,2.0,2.2,5.2,1.8,5.6,4.8,0.4,8.9,9.7,6.1,3.7,5.1,0.7,1.5,0.4,3.3,1089049.0,1317399.135055
50159,0.7,0.7,3.2,3.7,0.8,4.4,9.0,6.2,1.6,10.0,5.8,7.4,4.6,5.8,0.7,2.1,2.2,1.5,2.6,2.7,5.3,2.4,6.2,6.8,1.0,10.5,10.3,8.3,4.5,5.7,0.9,1.0,0.4,3.4,1181752.0,1531224.983584
50160,0.8,1.4,2.3,3.2,1.3,5.1,9.1,6.4,1.4,9.1,4.3,5.5,3.3,5.9,0.6,1.8,1.9,1.6,2.1,2.5,5.4,2.4,5.4,6.7,1.2,11.2,10.9,8.1,3.8,6.3,0.9,2.1,0.4,4.5,1269311.0,1609109.849705
50161,1.2,1.1,2.2,2.8,0.8,4.2,7.8,5.5,1.1,8.3,4.2,5.8,3.3,4.8,0.5,1.8,1.7,1.6,1.8,2.9,4.4,1.4,5.6,5.5,1.3,9.7,8.9,6.7,4.3,4.1,0.5,1.9,0.5,3.8,1151653.0,1202315.415355
50162,0.8,0.5,2.5,2.8,1.1,6.0,7.0,6.0,1.3,10.0,4.9,4.4,4.1,5.2,0.6,1.9,2.0,1.4,2.5,1.9,5.4,2.3,5.7,7.4,0.8,10.4,10.7,9.4,5.2,5.9,1.1,1.0,0.5,2.9,1125055.0,1322796.567187
50163,0.7,1.2,3.4,4.7,0.6,4.9,8.2,7.7,1.6,10.3,4.9,8.3,4.1,6.0,0.8,1.9,1.8,1.7,2.3,3.2,6.3,1.7,6.6,7.6,1.0,9.7,10.1,8.7,3.8,7.1,1.3,1.1,0.5,2.8,1255611.0,1575862.212006
50164,1.2,0.6,3.1,2.6,1.3,3.9,8.5,6.0,1.3,8.4,3.3,5.6,3.9,4.9,0.7,1.9,1.8,1.3,2.2,1.7,5.9,1.3,7.5,6.0,0.9,10.5,10.8,8.8,3.5,6.2,1.4,2.1,0.4,3.5,1072362.0,1331370.366587
50166,0.8,1.0,2.8,2.9,0.6,3.9,7.5,5.0,1.3,8.8,3.9,5.7,3.0,4.2,0.8,1.8,2.4,1.2,2.3,2.9,4.9,1.8,5.4,5.1,1.2,9.8,9.0,7.3,3.8,4.4,1.4,1.2,0.5,3.8,1137241.0,1463145.292926
50167,1.3,1.0,3.3,3.9,1.0,5.1,8.2,7.1,1.6,11.1,5.7,8.8,4.7,6.8,0.6,2.2,2.4,1.3,1.8,3.8,6.8,2.3,6.2,6.3,1.1,11.2,13.2,8.5,5.0,7.1,0.8,1.2,0.5,3.1,1297133.0,1584413.659671
50168,0.6,0.8,2.7,3.6,0.7,4.0,6.2,5.9,1.3,10.0,5.6,5.6,4.3,5.9,0.7,1.9,1.6,2.0,1.8,2.4,4.5,2.2,5.9,4.2,0.9,9.5,11.4,6.9,4.2,4.1,0.8,1.2,0.4,2.8,1202142.0,1546556.455906
50169,1.4,1.7,3.5,3.7,1.4,6.4,9.5,5.4,1.1,11.1,6.5,6.9,6.3,7.9,0.6,3.4,3.3,1.3,3.2,3.2,5.6,2.5,8.4,5.7,1.2,13.9,17.4,7.8,6.7,5.8,1.8,3.1,0.7,3.9,1312977.0,1642603.996617
50170,1.3,1.4,3.6,3.4,0.8,4.2,9.4,4.8,1.9,10.0,5.9,7.3,4.8,5.5,0.7,1.8,1.4,1.6,1.7,3.7,5.4,1.8,6.9,6.7,1.7,11.2,12.1,8.4,5.3,6.6,0.9,1.3,0.4,3.3,1363482.0,1685007.737499
50171,1.2,1.6,3.9,3.3,0.9,5.8,9.8,8.7,1.6,11.5,6.8,8.3,5.0,5.8,0.8,2.9,2.6,1.5,3.3,2.9,7.3,3.3,7.0,7.9,1.2,12.3,13.4,12.4,5.5,7.0,0.8,1.9,0.6,4.6,1289893.0,1693303.315033
50182,1.7,2.0,7.4,4.4,1.2,8.4,16.0,8.2,2.5,13.2,11.8,8.3,6.1,9.5,1.3,5.2,3.0,2.7,3.1,5.1,11.4,3.6,16.0,9.6,1.1,17.4,23.5,14.0,8.0,8.6,1.1,1.0,1.0,4.8,1246924.0,1548791.119013
50183,1.5,1.6,2.1,3.2,0.5,4.1,8.4,5.0,1.3,9.6,5.6,7.3,3.0,5.8,0.6,2.5,2.0,2.2,2.0,3.6,6.3,2.2,7.0,5.5,1.2,11.0,11.5,8.1,4.8,6.0,1.1,1.6,0.4,5.0,1181972.0,1539572.119914
50184,1.2,1.6,7.1,4.1,2.1,9.5,13.9,8.2,2.3,15.6,9.2,11.5,4.9,9.0,1.6,4.1,3.6,3.6,3.9,4.1,15.3,2.8,15.8,9.7,2.4,21.1,22.6,13.7,11.9,12.1,1.0,2.6,1.1,7.7,1416262.0,1861114.732537
50185,1.5,1.9,6.8,3.2,1.5,6.1,17.4,7.0,1.8,13.6,5.1,7.3,4.0,11.2,1.9,5.3,2.5,1.4,3.1,2.6,16.8,3.0,22.2,7.0,0.9,11.8,17.9,13.3,8.8,11.8,1.4,2.1,0.6,4.4,885293.0,1570446.587034
50186,1.8,1.7,5.5,6.7,1.0,6.6,18.5,8.5,1.8,18.4,9.7,10.7,6.1,9.2,1.3,3.5,3.4,2.1,5.6,5.0,10.2,2.5,13.6,10.6,1.0,16.5,17.5,15.6,9.8,11.2,0.9,1.7,0.8,5.5,1250754.0,1415587.023714
50187,1.4,1.2,3.2,3.8,0.7,5.0,10.0,7.3,2.2,11.9,7.7,7.0,3.1,6.8,0.9,2.4,2.4,2.4,2.7,3.8,6.6,2.6,9.3,7.8,1.9,15.1,13.1,8.2,7.3,6.8,0.8,1.7,0.5,4.2,1326742.0,1645685.529341
50188,1.0,1.4,3.8,4.6,0.7,7.3,13.3,9.3,2.0,12.9,9.4,7.7,5.7,6.7,1.0,4.3,3.0,2.1,3.5,3.9,10.4,2.7,10.3,13.1,1.3,17.0,17.2,13.0,7.2,8.9,1.3,1.0,0.8,4.6,1374428.0,1737525.80351
50189,1.5,2.0,4.0,3.8,0.8,5.1,12.3,8.1,1.7,13.2,9.2,7.5,5.3,6.9,1.8,3.6,2.7,3.3,2.9,4.8,9.1,2.6,10.6,9.3,1.2,14.9,16.1,11.4,9.2,7.6,0.7,1.6,1.1,4.6,1252211.0,1607161.954342
50190,1.2,1.5,4.1,4.7,0.9,6.5,10.3,6.9,2.1,13.8,6.2,7.4,4.9,6.6,1.5,3.8,3.1,2.7,3.3,4.0,14.1,2.4,12.3,8.0,1.5,18.0,18.7,14.1,12.0,9.9,1.7,1.7,0.8,5.1,1123655.0,1471446.72036
50191,1.5,0.9,5.6,5.0,1.0,7.7,12.0,6.0,1.5,14.7,8.8,6.4,4.8,8.1,1.1,3.1,3.8,1.5,2.9,2.6,10.7,1.7,9.8,8.3,1.2,14.9,16.1,9.5,8.9,9.0,2.0,1.1,1.2,4.6,1187042.0,1576240.839424
50192,0.8,2.0,4.1,4.4,0.7,5.0,15.1,4.0,1.6,16.4,5.8,7.0,7.2,7.1,0.6,3.7,4.7,1.9,6.1,3.4,11.4,2.8,11.9,9.0,0.6,20.1,23.1,12.7,8.1,9.4,1.9,1.8,0.3,4.1,940352.0,1349905.581719
50193,0.8,1.2,4.3,4.0,0.4,6.0,8.1,4.7,1.3,10.3,7.3,7.0,4.5,5.9,0.7,2.0,2.2,2.7,2.0,2.6,7.7,2.2,11.3,6.2,1.0,12.3,12.9,7.7,6.0,7.0,0.8,1.1,0.5,4.4,1231843.0,1562254.499416
50194,1.0,1.5,3.8,3.1,1.2,5.7,9.6,6.2,1.6,12.1,4.4,7.8,3.7,7.1,0.9,1.8,3.1,2.0,3.6,3.9,8.0,1.8,8.5,6.0,1.5,10.7,11.6,6.6,6.1,6.5,0.8,1.1,0.6,4.4,1142595.0,1430323.841145
50195,1.2,2.1,3.1,4.4,0.8,6.0,12.8,6.9,1.9,14.5,5.8,9.3,4.9,7.2,0.7,3.3,1.8,2.1,2.2,4.8,10.0,1.9,9.0,6.0,1.7,14.2,14.1,9.7,6.0,7.6,1.0,1.5,0.7,4.6,1122701.0,1317281.686232
50196,1.0,2.0,4.7,3.8,1.3,6.1,11.1,5.9,1.5,11.6,7.1,8.0,6.5,7.0,0.9,2.3,2.8,2.5,2.8,3.7,8.0,2.2,8.3,8.7,1.9,13.7,13.8,9.8,6.5,8.3,1.3,1.9,0.9,4.5,1199942.0,1424642.261599
50197,2.9,3.5,5.3,5.6,1.1,7.5,15.7,8.4,4.0,14.7,16.8,11.3,7.5,11.2,2.2,4.8,5.2,4.2,5.1,5.9,16.2,2.8,17.7,17.5,2.4,22.8,27.3,25.4,12.5,14.4,2.7,1.2,1.3,5.6,1287114.0,1133676.313366
50198,1.1,1.1,4.1,3.8,0.7,7.3,12.0,5.9,2.5,10.7,9.6,7.1,4.6,7.1,1.3,3.1,2.9,2.6,2.7,3.2,8.2,2.7,10.7,7.7,1.7,17.0,18.0,10.6,7.9,7.6,2.1,1.8,0.9,5.3,1246473.0,1681681.450825
50199,1.0,1.1,1.7,2.9,0.7,3.9,8.0,5.2,1.1,8.4,6.4,5.6,3.5,5.0,0.5,2.2,1.5,2.0,1.5,2.5,4.9,1.6,7.0,5.1,1.3,11.5,12.9,7.5,5.4,4.9,0.9,1.2,0.8,3.5,1146551.0,1441334.451615
50200,1.7,1.6,4.9,4.7,0.8,5.9,12.9,6.4,1.6,12.3,7.4,9.6,4.6,7.1,0.9,2.6,2.5,1.5,2.9,3.2,10.1,3.5,9.9,8.3,1.6,17.2,15.3,11.5,5.8,7.6,0.9,1.6,0.7,5.1,1210813.0,1444826.083248
50201,1.1,1.4,5.0,5.4,0.9,7.9,11.0,7.1,1.8,14.1,11.6,9.9,5.7,7.1,0.9,3.8,3.1,2.9,3.7,4.0,9.8,3.7,13.0,10.0,2.5,16.7,17.0,14.6,8.2,9.5,1.1,1.8,0.8,3.7,1338539.0,1661125.404415
50202,1.0,0.9,2.5,3.8,0.4,4.3,8.9,5.5,1.3,12.4,5.8,4.9,2.8,5.1,0.7,2.4,1.7,1.3,2.4,3.0,6.8,2.2,7.9,5.8,0.8,11.8,11.0,7.4,6.0,5.7,0.6,1.8,0.4,4.4,1185826.0,1446071.348207
50203,1.4,1.7,3.7,4.5,0.6,5.6,9.7,6.1,1.9,13.1,9.3,7.4,3.9,6.8,0.7,2.3,2.1,2.7,3.2,4.5,6.7,3.0,7.3,6.8,1.2,13.7,13.7,9.0,6.2,6.3,0.8,1.2,0.7,3.4,1299055.0,1642392.192734
50204,1.1,1.1,4.0,3.8,0.6,6.5,9.3,7.0,1.5,13.4,6.9,6.0,3.8,6.5,0.9,3.2,2.6,1.7,2.0,3.2,8.5,2.4,9.5,7.2,1.1,10.6,11.8,9.6,6.7,6.3,0.8,2.0,0.6,4.3,1084932.0,1326986.966867
50205,0.9,1.2,3.4,3.5,1.2,4.9,8.0,5.4,1.2,10.4,7.2,5.6,3.9,4.4,0.7,2.2,1.9,1.5,2.6,3.0,5.7,1.6,6.8,5.4,1.1,9.9,11.4,7.8,4.3,4.9,0.8,1.7,0.3,3.6,1156688.0,1478760.227638
50206,1.2,1.3,3.7,3.2,0.8,5.3,13.3,6.0,1.9,11.9,5.4,7.6,4.1,7.4,0.6,2.6,2.2,1.7,2.5,3.8,7.5,2.3,7.6,8.1,1.0,11.7,12.0,11.8,5.6,7.0,1.2,1.3,0.5,4.0,1171635.0,1376019.239167
50207,1.6,1.1,6.4,3.5,1.4,6.8,18.3,7.6,2.6,15.5,9.4,7.7,5.6,7.5,1.5,3.7,3.9,3.7,3.6,4.9,10.0,2.4,12.5,9.1,1.2,18.0,22.6,16.3,7.4,9.9,2.3,1.8,0.6,5.3,1326248.0,1812991.51315
50208,1.2,1.0,2.7,3.7,0.5,4.8,10.4,6.5,1.9,12.0,6.0,7.7,5.6,5.5,0.9,2.0,2.5,1.9,3.4,4.5,7.5,2.0,7.4,7.0,0.6,11.2,11.9,8.4,5.4,6.5,0.6,1.4,0.6,3.7,1172935.0,1349742.465876
50209,1.3,0.8,4.7,5.2,0.7,4.9,11.4,6.1,1.5,13.4,6.1,8.3,6.3,7.3,1.0,3.0,2.7,2.3,2.4,4.9,7.4,2.9,11.8,6.7,0.6,14.3,17.5,10.1,7.2,6.9,1.5,1.2,0.7,4.7,1347037.0,1580553.363155
50210,1.2,1.4,3.1,3.7,0.8,4.6,8.6,5.6,1.5,10.0,8.3,6.5,4.8,5.4,1.1,2.2,1.9,1.8,2.7,3.1,9.1,2.3,8.1,7.0,0.9,13.4,14.4,8.5,8.2,7.7,1.1,1.1,0.6,4.1,1176631.0,1518730.545982
50211,2.9,1.6,7.1,4.9,1.0,7.6,21.4,12.6,3.4,20.4,9.9,10.0,5.8,12.4,1.6,6.8,3.9,2.6,4.1,3.6,21.1,3.6,24.8,15.1,1.9,18.6,28.2,19.2,14.4,19.1,1.2,2.1,1.3,9.3,1264996.0,1653514.71482
50212,2.2,2.7,6.3,4.2,0.9,7.4,19.6,7.8,2.3,23.2,5.4,10.8,5.3,12.3,1.1,3.9,3.8,1.8,4.6,5.7,8.4,2.4,10.3,5.5,1.6,19.6,25.4,14.3,10.2,9.0,1.1,1.8,1.0,5.3,1161703.0,1470492.079516
50213,1.5,1.8,4.8,3.8,0.5,4.9,8.8,5.6,1.6,13.5,6.8,6.5,4.6,6.8,0.6,2.2,2.1,2.1,2.7,3.4,5.1,2.8,8.7,6.7,1.2,14.4,17.5,6.6,4.7,4.9,2.3,1.3,0.6,5.7,1229289.0,1360621.441757
50214,1.2,1.9,3.0,3.7,0.6,5.0,8.7,5.8,1.6,9.1,4.6,7.0,3.6,5.4,0.5,2.2,2.0,1.4,2.2,4.2,5.7,3.1,6.9,6.5,1.3,10.6,11.1,6.9,4.6,5.8,0.9,1.1,0.5,3.5,1252700.0,1504906.269817
50215,1.1,1.0,3.1,3.2,0.6,6.0,10.3,6.3,1.3,10.6,7.2,7.9,5.3,7.0,0.7,2.6,2.7,1.9,2.5,3.3,8.1,1.6,8.5,7.3,1.4,15.1,17.9,9.6,8.1,7.4,1.0,1.3,0.6,6.2,1152610.0,1464646.261015
50217,1.4,1.5,3.8,5.3,1.1,5.3,15.8,8.0,1.4,8.7,5.2,8.0,4.2,9.1,0.8,3.0,2.5,1.6,3.8,3.0,9.6,2.2,8.9,10.0,1.0,15.2,14.8,18.1,6.4,7.6,1.1,1.8,0.7,4.7,1149426.0,1481509.936291
50232,1.2,0.9,3.8,4.2,1.0,4.6,8.2,6.0,1.7,10.0,7.7,7.1,4.9,6.1,1.1,2.4,1.7,1.7,2.9,3.3,8.6,2.8,8.8,8.7,0.8,12.6,15.1,8.9,5.7,7.5,1.3,1.6,0.7,4.1,1369343.0,1841828.059781
50233,1.4,1.8,3.8,4.5,0.9,5.4,11.4,6.5,1.4,11.5,5.8,9.7,5.5,7.0,0.6,2.4,2.1,1.5,3.0,2.9,5.5,2.3,6.5,9.1,1.7,12.3,11.5,9.5,6.0,7.9,1.1,0.8,0.8,3.3,1446997.0,1491989.301693
50234,1.2,1.4,3.9,4.1,1.2,4.9,9.5,7.2,2.1,10.1,5.9,7.3,4.7,6.6,0.7,2.7,2.1,1.9,3.3,2.5,6.2,2.6,7.0,9.6,1.6,12.3,11.7,10.2,6.6,9.2,0.9,0.9,0.8,6.4,1440975.0,1564636.501838
50235,0.8,0.7,3.2,3.8,1.1,5.3,7.6,5.0,1.9,10.8,4.4,7.7,5.0,4.3,0.7,2.2,1.8,1.4,2.2,3.6,4.6,1.7,7.7,4.9,1.1,10.3,11.8,7.2,4.9,3.8,1.0,0.7,0.7,3.4,1243464.0,1236467.77911
50236,0.8,0.8,2.7,3.7,0.4,4.5,7.2,6.5,1.4,8.2,4.9,6.6,4.2,4.8,0.5,2.1,1.4,1.2,1.6,3.2,5.4,1.5,6.1,5.5,0.7,10.1,8.9,6.6,4.5,4.8,0.7,0.9,1.0,4.5,1149537.0,1105838.336306
50237,0.7,0.8,3.6,3.7,1.0,5.9,8.7,6.1,1.9,10.3,6.4,6.6,4.4,5.9,0.9,2.9,2.1,1.5,2.3,3.2,4.7,2.7,6.6,5.9,1.1,11.0,11.3,7.7,5.1,6.4,0.7,0.8,0.8,4.2,1364985.0,1463845.693864
50238,0.7,1.2,2.9,2.9,0.6,5.1,7.7,5.7,1.6,9.0,6.6,6.3,4.4,4.8,0.8,2.3,1.2,1.4,1.4,2.2,6.1,1.6,6.5,5.5,1.4,12.4,12.4,7.3,4.7,4.1,0.8,1.5,0.8,3.2,1233731.0,1446910.233758
50239,1.4,1.1,2.9,3.0,0.9,5.8,9.1,7.3,2.0,8.5,5.2,6.0,3.8,6.8,0.9,1.6,1.8,1.5,2.0,3.1,6.7,1.9,6.5,5.4,1.1,11.6,9.8,9.3,4.8,6.9,1.1,1.0,0.5,3.6,1476660.0,1575568.069166
50240,0.9,1.0,3.0,4.1,2.1,5.3,8.8,6.5,1.6,8.1,6.7,7.1,5.3,5.9,1.0,2.8,1.2,1.5,1.8,3.5,4.7,1.4,5.3,5.7,1.1,9.6,11.3,7.0,4.9,4.4,1.3,0.7,0.4,3.3,1227348.0,1263506.805904
50241,0.7,1.2,3.4,3.7,0.8,5.7,5.7,6.5,1.9,8.2,5.7,6.0,5.1,5.6,0.6,1.7,1.7,1.7,2.4,3.1,6.1,1.6,7.9,6.2,1.0,11.7,10.6,8.3,5.2,6.2,1.2,1.1,0.8,3.7,1320309.0,1545639.6012
50242,1.3,1.3,5.0,4.4,1.0,7.9,9.1,9.3,2.3,13.8,8.0,9.1,5.7,6.9,0.8,2.8,3.1,2.3,3.3,3.5,7.5,2.1,7.9,9.2,1.3,13.1,14.2,10.8,7.0,7.2,1.7,2.1,0.7,7.9,1263430.0,1717588.106973
50243,1.2,0.9,4.3,3.3,0.9,5.2,8.2,6.1,2.0,10.1,7.3,7.0,5.2,6.2,0.9,2.6,2.1,1.3,2.5,2.5,5.8,2.8,7.4,7.4,1.5,11.7,12.7,9.1,6.1,7.1,1.0,0.6,1.1,5.6,1371563.0,1766656.105774
50244,1.0,1.2,4.3,2.5,1.0,5.4,9.0,8.0,1.6,9.2,6.8,6.2,4.6,7.7,1.0,3.2,1.8,1.8,2.5,2.8,6.8,2.7,8.7,6.9,1.5,13.2,13.7,7.9,4.4,5.5,1.0,1.3,1.2,5.0,1578372.0,1880123.007945
50245,0.9,1.1,2.4,3.1,0.8,4.8,8.5,6.0,1.2,8.4,4.8,6.2,4.4,5.5,0.6,1.9,1.4,1.8,1.7,2.9,6.4,1.9,6.3,5.1,1.4,7.9,12.0,6.9,4.8,6.1,0.7,0.9,0.5,2.3,1126730.0,1159203.963113
50246,1.4,1.8,4.5,3.6,0.4,7.5,10.9,7.9,1.9,12.9,8.6,6.7,5.7,8.0,1.5,4.9,2.9,2.2,3.3,2.5,7.7,4.0,9.7,8.9,1.6,12.0,16.7,10.0,7.5,7.4,1.2,1.6,1.3,8.0,1475449.0,1909771.727728
50247,1.2,1.7,3.3,2.9,1.6,5.4,11.4,6.7,1.4,12.9,4.7,5.9,5.3,7.4,0.7,3.1,2.6,1.9,2.3,1.8,8.1,2.6,8.4,7.4,1.4,13.7,14.4,10.6,5.9,5.5,1.3,1.0,0.5,5.9,1235796.0,1587766.790987
50248,1.0,1.3,2.1,2.9,1.0,4.8,9.7,5.5,1.6,8.6,6.7,6.0,4.5,6.1,0.7,2.2,1.5,1.8,3.1,2.7,5.0,2.1,6.7,6.2,1.3,12.2,10.8,8.5,5.0,5.9,1.0,0.8,0.6,2.7,1237752.0,1527311.121772
50249,0.8,1.1,3.2,3.3,2.0,7.0,7.7,6.7,1.8,8.5,8.0,7.2,6.9,5.1,0.9,2.2,3.0,2.4,3.3,2.5,7.8,2.2,9.9,6.9,1.2,13.3,10.9,8.2,5.0,7.1,0.9,1.3,1.5,4.7,1370610.0,1748182.254165
50250,1.0,1.2,3.0,3.8,0.4,5.9,6.7,5.2,1.5,9.1,5.3,6.4,4.9,5.0,0.6,1.6,2.0,1.5,2.1,2.8,6.0,2.2,5.2,5.8,1.3,9.2,9.4,9.0,5.3,5.1,0.6,0.7,1.0,3.7,1221032.0,1572715.60726
